Log file open, 04/12/24 11:38:10
[2024.04.12-03.41.04:044][ 21]LogCore: Engine exit requested (reason: EngineExit() was called; note: exit was already requested)
[2024.04.12-03.41.04:044][ 21]LogStaticMesh: Abandoning remaining async distance field tasks for shutdown
[2024.04.12-03.41.04:044][ 21]LogStaticMesh: Abandoning remaining async card representation tasks for shutdown
[2024.04.12-03.41.04:045][ 21]LogWorld: UWorld::CleanupWorld for DefaultMap, bSessionEnded=true, bCleanupResources=true
[2024.04.12-03.41.04:045][ 21]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2024.04.12-03.41.04:046][ 21]LogStylusInput: Shutting down StylusInput subsystem.
[2024.04.12-03.41.04:048][ 21]LogLevelSequenceEditor: LevelSequenceEditor subsystem deinitialized.
[2024.04.12-03.41.05:176][ 21]LogAudio: Display: Beginning Audio Device Manager Shutdown (Module: AudioMixerXAudio2)...
[2024.04.12-03.41.05:176][ 21]LogAudio: Display: Destroying 1 Remaining Audio Device(s)...
[2024.04.12-03.41.05:176][ 21]LogAudio: Display: Audio Device unregistered from world 'DefaultMap'.
[2024.04.12-03.41.05:176][ 21]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2024.04.12-03.41.05:177][ 21]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2024.04.12-03.41.05:180][ 21]LogAudio: Display: Audio Device Manager Shutdown
[2024.04.12-03.41.05:183][ 21]LogSlate: Slate User Destroyed.  User Index 0, Is Virtual User: 0
[2024.04.12-03.41.05:183][ 21]LogExit: Preparing to exit.
[2024.04.12-03.41.05:193][ 21]LogUObjectHash: Compacting FUObjectHashTables data took   0.33ms
[2024.04.12-03.41.06:120][ 21]LogDemo: Cleaned up 0 splitscreen connections, owner deletion: enabled
[2024.04.12-03.41.06:124][ 21]LogExit: Editor shut down
[2024.04.12-03.41.06:125][ 21]LogExit: Transaction tracking system shut down
[2024.04.12-03.41.06:232][ 21]LogExit: Object subsystem successfully closed.
[2024.04.12-03.41.06:236][ 21]LogShaderCompilers: Display: ================================================
[2024.04.12-03.41.06:236][ 21]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2024.04.12-03.41.06:236][ 21]LogShaderCompilers: Display: Total job queries 4, among them cache hits 2 (50.00%)
[2024.04.12-03.41.06:236][ 21]LogShaderCompilers: Display: Tracking 2 distinct input hashes that result in 2 distinct outputs (100.00%)
[2024.04.12-03.41.06:236][ 21]LogShaderCompilers: Display: RAM used: 0.01 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.00%
[2024.04.12-03.41.06:236][ 21]LogShaderCompilers: Display: === Shader Compilation stats ===
[2024.04.12-03.41.06:236][ 21]LogShaderCompilers: Display: Shaders Compiled: 2
[2024.04.12-03.41.06:236][ 21]LogShaderCompilers: Display: Jobs assigned 2, completed 2 (100.00%)
[2024.04.12-03.41.06:236][ 21]LogShaderCompilers: Display: Time job spent in pending queue: average 0.10 s, longest 0.10 s
[2024.04.12-03.41.06:236][ 21]LogShaderCompilers: Display: Job execution time: average 0.82 s, max 0.82 s
[2024.04.12-03.41.06:236][ 21]LogShaderCompilers: Display: Job life time (pending + execution): average 0.91 s, max 0.91
[2024.04.12-03.41.06:236][ 21]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.91 s
[2024.04.12-03.41.06:237][ 21]LogShaderCompilers: Display: Jobs were issued in 2 batches (only local compilation was used), average 1.00 jobs/batch
[2024.04.12-03.41.06:237][ 21]LogShaderCompilers: Display: Average processing rate: 2.19 jobs/sec
[2024.04.12-03.41.06:237][ 21]LogShaderCompilers: Display: Total thread time: 0.81 s
[2024.04.12-03.41.06:237][ 21]LogShaderCompilers: Display: Total thread preprocess time: 0.06 s
[2024.04.12-03.41.06:237][ 21]LogShaderCompilers: Display: Percentage time preprocessing: 7.27%
[2024.04.12-03.41.06:237][ 21]LogShaderCompilers: Display: Effective parallelization: 0.89 (times faster than compiling all shaders on one thread). Compare with number of workers: 8
[2024.04.12-03.41.06:237][ 21]LogShaderCompilers: Display: Top 2 most expensive shader types by average time:
[2024.04.12-03.41.06:237][ 21]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled    1 times, average 0.42 sec, max 0.42 sec, min 0.42 sec)
[2024.04.12-03.41.06:237][ 21]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy (compiled    1 times, average 0.39 sec, max 0.39 sec, min 0.39 sec)
[2024.04.12-03.41.06:237][ 21]LogShaderCompilers: Display: Top 2 shader types by total compile time:
[2024.04.12-03.41.06:237][ 21]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 52.04% of total time (compiled    1 times, average 0.42 sec, max 0.42 sec, min 0.42 sec)
[2024.04.12-03.41.06:237][ 21]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 47.96% of total time (compiled    1 times, average 0.39 sec, max 0.39 sec, min 0.39 sec)
[2024.04.12-03.41.06:237][ 21]LogShaderCompilers: Display: ================================================
[2024.04.12-03.41.06:245][ 21]LogShaderCompilers: Display: Shaders left to compile 0
[2024.04.12-03.41.06:347][ 21]LogShaderCompilers: Display: Shaders left to compile 0
[2024.04.12-03.41.06:362][ 21]LogVirtualization: UE::Virtualization was shutdown
[2024.04.12-03.41.06:400][ 21]LogModuleManager: Shutting down and abandoning module MovieSceneCapture (1011)
[2024.04.12-03.41.06:400][ 21]LogModuleManager: Shutting down and abandoning module Voice (1009)
[2024.04.12-03.41.06:400][ 21]LogModuleManager: Shutting down and abandoning module HierarchicalLODOutliner (1007)
[2024.04.12-03.41.06:400][ 21]LogModuleManager: Shutting down and abandoning module UnsavedAssetsTracker (1005)
[2024.04.12-03.41.06:400][ 21]LogModuleManager: Shutting down and abandoning module SubobjectEditor (1003)
[2024.04.12-03.41.06:400][ 21]LogModuleManager: Shutting down and abandoning module AddContentDialog (1001)
[2024.04.12-03.41.06:400][ 21]LogModuleManager: Shutting down and abandoning module WidgetCarousel (1000)
[2024.04.12-03.41.06:400][ 21]LogModuleManager: Shutting down and abandoning module SceneOutliner (997)
[2024.04.12-03.41.06:400][ 21]LogModuleManager: Shutting down and abandoning module StatusBar (995)
[2024.04.12-03.41.06:401][ 21]LogModuleManager: Shutting down and abandoning module GameProjectGeneration (993)
[2024.04.12-03.41.06:401][ 21]LogModuleManager: Shutting down and abandoning module StatsViewer (991)
[2024.04.12-03.41.06:401][ 21]LogModuleManager: Shutting down and abandoning module SequenceRecorderSections (989)
[2024.04.12-03.41.06:401][ 21]LogModuleManager: Shutting down and abandoning module AutomationWorker (987)
[2024.04.12-03.41.06:401][ 21]LogModuleManager: Shutting down and abandoning module RiderLC (985)
[2024.04.12-03.41.06:401][ 21]LogModuleManager: Shutting down and abandoning module RiderShaderInfo (983)
[2024.04.12-03.41.06:401][ 21]LogModuleManager: Shutting down and abandoning module TextureAlignMode (981)
[2024.04.12-03.41.06:401][ 21]LogModuleManager: Shutting down and abandoning module BspMode (979)
[2024.04.12-03.41.06:401][ 21]LogModuleManager: Shutting down and abandoning module GeometryMode (977)
[2024.04.12-03.41.06:401][ 21]LogModuleManager: Shutting down and abandoning module WmfMediaFactory (975)
[2024.04.12-03.41.06:401][ 21]LogModuleManager: Shutting down and abandoning module WmfMediaEditor (973)
[2024.04.12-03.41.06:401][ 21]LogModuleManager: Shutting down and abandoning module SmartSnapping (971)
[2024.04.12-03.41.06:401][ 21]LogModuleManager: Shutting down and abandoning module WebMMediaFactory (969)
[2024.04.12-03.41.06:401][ 21]LogModuleManager: Shutting down and abandoning module WebMMediaEditor (967)
[2024.04.12-03.41.06:401][ 21]LogModuleManager: Shutting down and abandoning module WebMMedia (965)
[2024.04.12-03.41.06:401][ 21]LogModuleManager: Shutting down and abandoning module CameraShakePreviewer (963)
[2024.04.12-03.41.06:402][ 21]LogModuleManager: Shutting down and abandoning module MediaPlayerEditor (961)
[2024.04.12-03.41.06:402][ 21]LogModuleManager: Shutting down and abandoning module MediaCompositingEditor (959)
[2024.04.12-03.41.06:402][ 21]LogModuleManager: Shutting down and abandoning module OpenExrWrapper (957)
[2024.04.12-03.41.06:402][ 21]LogModuleManager: Shutting down and abandoning module ImgMediaFactory (955)
